date,consumption_gallons_dirty,consumption_gallons_clean,temp_f,base_load,seasonal_component,heat_effect,heatwave_effect,freeze_effect,holiday_effect,weekend_effect,noise,day_of_year,day_of_week,month,year,is_heatwave,is_freeze_event,is_holiday,is_weekend,data_quality_flag,trend_multiplier
2023-05-11,116952076.0,116952076.0,89.8,87879877.0,27186608.0,688584.0,0.0,0.0,0.0,0.0,1197007.0,131,3,5,2023,0,0,0,0,CLEAN,1.033881
2023-05-12,113727203.0,113727203.0,79.0,87885695.0,27427006.0,0.0,0.0,0.0,0.0,0.0,-1585497.0,132,4,5,2023,0,0,0,0,CLEAN,1.033949
2023-05-13,119047106.0,119047106.0,85.2,87891513.0,27653226.0,364244.0,0.0,0.0,0.0,3515661.0,-377537.0,133,5,5,2023,0,0,0,1,CLEAN,1.034018
2023-05-14,118505786.0,118505786.0,78.8,87897331.0,27865248.0,0.0,0.0,0.0,0.0,3515893.0,-772686.0,134,6,5,2023,0,0,0,1,CLEAN,1.034086
2023-05-15,116254590.0,116254590.0,81.0,87903149.0,28063065.0,71712.0,0.0,0.0,0.0,0.0,216665.0,135,0,5,2023,0,0,0,0,CLEAN,1.034155
2023-05-16,116204012.0,116204012.0,92.7,87908966.0,28246680.0,892938.0,0.0,0.0,0.0,0.0,-844572.0,136,1,5,2023,0,0,0,0,CLEAN,1.034223
2023-05-17,116751909.0,116751909.0,91.1,87914784.0,28416108.0,778250.0,0.0,0.0,0.0,0.0,-357233.0,137,2,5,2023,0,0,0,0,CLEAN,1.034292
2023-05-18,116521799.0,116521799.0,84.9,87920602.0,28571375.0,341233.0,0.0,0.0,0.0,0.0,-311410.0,138,3,5,2023,0,0,0,0,CLEAN,1.03436
2023-05-19,115808596.0,115808596.0,82.0,87926420.0,28712517.0,138240.0,0.0,0.0,0.0,0.0,-968581.0,139,4,5,2023,0,0,0,0,CLEAN,1.034428
2023-05-20,120928942.0,120928942.0,76.4,87932238.0,28839583.0,0.0,0.0,0.0,0.0,3517290.0,639831.0,140,5,5,2023,0,0,0,1,CLEAN,1.034497
2023-05-21,121165583.0,121165583.0,86.3,87938056.0,28952632.0,442921.0,0.0,0.0,0.0,3517522.0,314451.0,141,6,5,2023,0,0,0,1,CLEAN,1.034565
2023-05-22,117674525.0,117674525.0,98.4,87943874.0,29051732.0,795815.0,0.0,0.0,0.0,0.0,-116896.0,142,0,5,2023,0,0,0,0,CLEAN,1.034634
2023-05-23,117272053.0,117272053.0,90.7,87949692.0,29136964.0,753278.0,0.0,0.0,0.0,0.0,-567880.0,143,1,5,2023,0,0,0,0,CLEAN,1.034702
2023-05-24,118705747.0,118705747.0,87.0,87955510.0,29208417.0,490913.0,0.0,0.0,0.0,0.0,1050907.0,144,2,5,2023,0,0,0,0,CLEAN,1.034771
2023-05-25,117713185.0,117713185.0,91.3,87961328.0,29266192.0,796829.0,0.0,0.0,0.0,0.0,-311164.0,145,3,5,2023,0,0,0,0,CLEAN,1.034839
2023-05-26,117116855.0,117116855.0,83.5,87967146.0,29310401.0,243998.0,0.0,0.0,0.0,0.0,-404689.0,146,4,5,2023,0,0,0,0,CLEAN,1.034908
2023-05-27,121588322.0,121588322.0,88.8,87972964.0,29341162.0,617129.0,0.0,0.0,0.0,3518919.0,138148.0,147,5,5,2023,0,0,0,1,CLEAN,1.034976
2023-05-28,123841695.0,123841695.0,90.6,87978782.0,29358607.0,746201.0,0.0,0.0,0.0,3519151.0,2238954.0,148,6,5,2023,0,0,0,1,CLEAN,1.035044
2023-05-29,122448670.0,122448670.0,90.1,87984600.0,29362874.0,711234.0,0.0,0.0,6158922.0,0.0,-1768961.0,149,0,5,2023,0,0,1,0,CLEAN,1.035113
2023-05-30,119335955.0,119335955.0,93.9,87990418.0,29354113.0,975323.0,0.0,0.0,0.0,0.0,1016100.0,150,1,5,2023,0,0,0,0,CLEAN,1.035181
2023-05-31,115696605.0,115696605.0,92.3,87996235.0,29332482.0,866767.0,0.0,0.0,0.0,0.0,-2498879.0,151,2,5,2023,0,0,0,0,CLEAN,1.03525
2023-06-01,118544982.0,118544982.0,93.6,88002053.0,29298146.0,957975.0,0.0,0.0,0.0,0.0,286807.0,152,3,6,2023,0,0,0,0,CLEAN,1.035318
2023-06-02,119931283.0,119931283.0,88.4,88007871.0,29251282.0,592835.0,0.0,0.0,0.0,0.0,2079295.0,153,4,6,2023,0,0,0,0,CLEAN,1.035387
2023-06-03,121371453.0,121371453.0,95.0,88013689.0,29192072.0,2.0,0.0,0.0,0.0,3520548.0,645143.0,154,5,6,2023,0,0,0,1,CLEAN,1.035455
2023-06-04,121585328.0,121585328.0,98.2,88019507.0,29120708.0,699058.0,0.0,0.0,0.0,3520780.0,225275.0,155,6,6,2023,0,0,0,1,CLEAN,1.035524
2023-06-05,116885933.0,116885933.0,88.0,88025325.0,29037390.0,563224.0,0.0,0.0,0.0,0.0,-740006.0,156,0,6,2023,0,0,0,0,CLEAN,1.035592
2023-06-06,117617110.0,117617110.0,88.6,88031143.0,28942324.0,602646.0,0.0,0.0,0.0,0.0,40997.0,157,1,6,2023,0,0,0,0,CLEAN,1.035661
2023-06-07,117058099.0,117058099.0,97.7,88036961.0,28835725.0,518276.0,0.0,0.0,0.0,0.0,-332863.0,158,2,6,2023,0,0,0,0,CLEAN,1.035729
2023-06-08,116553141.0,116553141.0,91.8,88042779.0,28717814.0,830542.0,0.0,0.0,0.0,0.0,-1037993.0,159,3,6,2023,0,0,0,0,CLEAN,1.035797
2023-06-09,117047863.0,117047863.0,98.4,88048597.0,28588817.0,793296.0,0.0,0.0,0.0,0.0,-382847.0,160,4,6,2023,0,0,0,0,CLEAN,1.035866
2023-06-10,121078056.0,121078056.0,91.2,88054415.0,28448971.0,790469.0,0.0,0.0,0.0,3522177.0,262025.0,161,5,6,2023,0,0,0,1,CLEAN,1.035934
2023-06-11,119946449.0,119946449.0,99.0,88060233.0,28298514.0,1078713.0,0.0,0.0,0.0,3522409.0,-1013420.0,162,6,6,2023,0,0,0,1,CLEAN,1.036003
2023-06-12,116120416.0,116120416.0,93.9,88066051.0,28137693.0,981764.0,0.0,0.0,0.0,0.0,-1065091.0,163,0,6,2023,0,0,0,0,CLEAN,1.036071
2023-06-13,115273418.0,115273418.0,94.6,88071869.0,27966759.0,1031778.0,0.0,0.0,0.0,0.0,-1796988.0,164,1,6,2023,0,0,0,0,CLEAN,1.03614
2023-06-14,118014479.0,118014479.0,100.1,88077687.0,27785969.0,1634612.0,0.0,0.0,0.0,0.0,516212.0,165,2,6,2023,0,0,0,0,CLEAN,1.036208
2023-06-15,117284162.0,117284162.0,92.6,88083504.0,27595584.0,884564.0,0.0,0.0,0.0,0.0,720510.0,166,3,6,2023,0,0,0,0,CLEAN,1.036277
2023-06-16,116525753.0,116525753.0,90.4,88089322.0,27395870.0,734458.0,0.0,0.0,0.0,0.0,306102.0,167,4,6,2023,0,0,0,0,CLEAN,1.036345
2023-06-17,120967586.0,120967586.0,92.6,88095140.0,27187097.0,886140.0,0.0,0.0,0.0,3523806.0,1275402.0,168,5,6,2023,0,0,0,1,CLEAN,1.036413
2023-06-18,118862566.0,118862566.0,96.4,88100958.0,26969539.0,151911.0,0.0,0.0,0.0,3524038.0,116118.0,169,6,6,2023,0,0,0,1,CLEAN,1.036482
2023-06-19,115964108.0,115964108.0,88.5,88106776.0,26743474.0,595775.0,0.0,0.0,0.0,0.0,518082.0,170,0,6,2023,0,0,0,0,CLEAN,1.03655
2023-06-20,123213552.0,123213552.0,97.4,88112594.0,26509182.0,436289.0,7753908.0,0.0,0.0,0.0,401579.0,171,1,6,2023,1,0,0,0,CLEAN,1.036619
2023-06-21,129712515.0,129712515.0,92.9,88118412.0,26266947.0,908614.0,14539538.0,0.0,0.0,0.0,-120995.0,172,2,6,2023,1,0,0,0,CLEAN,1.036687
2023-06-22,134306748.0,134306748.0,99.8,88124230.0,26017054.0,1479807.0,19387331.0,0.0,0.0,0.0,-701674.0,173,3,6,2023,1,0,0,0,CLEAN,1.036756
2023-06-23,517079600.0,136612840.0,85.8,88130048.0,25759791.0,407390.0,19388611.0,0.0,0.0,0.0,2927001.0,174,4,6,2023,1,0,0,0,UNIT_ERROR,1.036824
2023-06-24,136820519.0,136820519.0,92.4,88135866.0,25495449.0,871375.0,19389890.0,0.0,0.0,3525435.0,-597496.0,175,5,6,2023,1,0,0,1,CLEAN,1.036893
2023-06-25,136030337.0,136030337.0,88.9,88141684.0,25224319.0,627870.0,19391170.0,0.0,0.0,3525667.0,-880374.0,176,6,6,2023,1,0,0,1,CLEAN,1.036961
2023-06-26,133941056.0,133941056.0,92.5,88147502.0,24946693.0,880557.0,19392450.0,0.0,0.0,0.0,573853.0,177,0,6,2023,1,0,0,0,CLEAN,1.037029
2023-06-27,132828365.0,132828365.0,96.9,88153320.0,24662865.0,285423.0,19393730.0,0.0,0.0,0.0,333027.0,178,1,6,2023,1,0,0,0,CLEAN,1.037098
2023-06-28,130082784.0,130082784.0,95.3,88159138.0,24373129.0,13185.0,19395010.0,0.0,0.0,0.0,-1857678.0,179,2,6,2023,1,0,0,0,CLEAN,1.037166
2023-06-29,133127882.0,133127882.0,95.2,88164956.0,24077777.0,4145.0,19396290.0,0.0,0.0,0.0,1484713.0,180,3,6,2023,1,0,0,0,CLEAN,1.037235
2023-06-30,496841346.0,131265877.0,95.7,88170773.0,23777105.0,45007.0,19397570.0,0.0,0.0,0.0,-124578.0,181,4,6,2023,1,0,0,0,UNIT_ERROR,1.037303
2023-07-01,133488418.0,133488418.0,97.3,88176591.0,23471405.0,383880.0,19398850.0,0.0,0.0,3527064.0,-1469372.0,182,5,7,2023,1,0,0,1,CLEAN,1.037372
2023-07-02,136727856.0,136727856.0,92.5,88182409.0,23160969.0,884604.0,19400130.0,0.0,0.0,3527296.0,1572448.0,183,6,7,2023,1,0,0,1,CLEAN,1.03744
2023-07-03,127746202.0,127746202.0,99.5,88188227.0,22846089.0,1333170.0,14551057.0,0.0,0.0,0.0,827658.0,184,0,7,2023,1,0,0,0,CLEAN,1.037509
2023-07-04,127812875.0,127812875.0,99.5,88194045.0,22527054.0,1302231.0,7761076.0,0.0,9701345.0,0.0,-1672876.0,185,1,7,2023,1,0,1,0,CLEAN,1.037577
2023-07-05,113582332.0,113582332.0,98.5,88199863.0,22204152.0,827108.0,0.0,0.0,0.0,0.0,2351209.0,186,2,7,2023,0,0,0,0,CLEAN,1.037645
2023-07-06,112156716.0,112156716.0,99.3,88205681.0,21877668.0,1201721.0,0.0,0.0,0.0,0.0,871645.0,187,3,7,2023,0,0,0,0,CLEAN,1.037714
2023-07-07,110518565.0,110518565.0,98.3,88211499.0,21547886.0,772672.0,0.0,0.0,0.0,0.0,-13491.0,188,4,7,2023,0,0,0,0,CLEAN,1.037782
2023-07-08,458145242.0,121042336.0,105.4,88217317.0,21215085.0,5976968.0,0.0,0.0,0.0,3528693.0,2104273.0,189,5,7,2023,0,0,0,1,UNIT_ERROR,1.037851
2023-07-09,428295961.0,113156132.0,97.0,88223135.0,20879544.0,313722.0,0.0,0.0,0.0,3528925.0,210806.0,190,6,7,2023,0,0,0,1,UNIT_ERROR,1.037919
2023-07-10,108865288.0,108865288.0,96.3,88228953.0,20541536.0,131965.0,0.0,0.0,0.0,0.0,-37166.0,191,0,7,2023,0,0,0,0,CLEAN,1.037988
2023-07-11,108590704.0,108590704.0,94.6,88234771.0,20201331.0,1028524.0,0.0,0.0,0.0,0.0,-873921.0,192,1,7,2023,0,0,0,0,CLEAN,1.038056
2023-07-12,109827217.0,109827217.0,93.6,88240589.0,19859195.0,957291.0,0.0,0.0,0.0,0.0,770142.0,193,2,7,2023,0,0,0,0,CLEAN,1.038125
2023-07-13,109297448.0,109297448.0,92.8,88246407.0,19515391.0,904773.0,0.0,0.0,0.0,0.0,630877.0,194,3,7,2023,0,0,0,0,CLEAN,1.038193
2023-07-14,108454407.0,108454407.0,94.3,88252225.0,19170176.0,1012573.0,0.0,0.0,0.0,0.0,19433.0,195,4,7,2023,0,0,0,0,CLEAN,1.038261
2023-07-15,110099903.0,110099903.0,97.7,88258042.0,18823803.0,533575.0,0.0,0.0,0.0,3530322.0,-1045840.0,196,5,7,2023,0,0,0,1,CLEAN,1.03833
2023-07-16,111734122.0,111734122.0,99.4,88263860.0,18476520.0,1291165.0,0.0,0.0,0.0,3530554.0,172022.0,197,6,7,2023,0,0,0,1,CLEAN,1.038398
2023-07-17,107108244.0,107108244.0,98.4,88269678.0,18128570.0,802413.0,0.0,0.0,0.0,0.0,-92417.0,198,0,7,2023,0,0,0,0,CLEAN,1.038467
2023-07-18,104296852.0,104296852.0,95.2,88275496.0,17780189.0,6864.0,0.0,0.0,0.0,0.0,-1765697.0,199,1,7,2023,0,0,0,0,CLEAN,1.038535
2023-07-19,106697730.0,106697730.0,102.0,88281314.0,17431609.0,2933810.0,0.0,0.0,0.0,0.0,-1949003.0,200,2,7,2023,0,0,0,0,CLEAN,1.038604
2023-07-20,108653433.0,108653433.0,101.5,88287132.0,17083055.0,2534810.0,0.0,0.0,0.0,0.0,748437.0,201,3,7,2023,0,0,0,0,CLEAN,1.038672
2023-07-21,102202449.0,102202449.0,98.0,88292950.0,16734747.0,620678.0,0.0,0.0,0.0,0.0,-3445926.0,202,4,7,2023,0,0,0,0,CLEAN,1.038741
2023-07-22,108589889.0,108589889.0,96.1,88298768.0,16386897.0,100211.0,0.0,0.0,0.0,3531951.0,272062.0,203,5,7,2023,0,0,0,1,CLEAN,1.038809
2023-07-23,109442177.0,109442177.0,101.0,88304586.0,16039713.0,2198948.0,0.0,0.0,0.0,3532183.0,-633254.0,204,6,7,2023,0,0,0,1,CLEAN,1.038877
2023-07-24,107118347.0,107118347.0,99.6,88310404.0,15693393.0,1381573.0,0.0,0.0,0.0,0.0,1732977.0,205,0,7,2023,0,0,0,0,CLEAN,1.038946
2023-07-25,393410149.0,103939273.0,93.1,88316222.0,15348131.0,928640.0,0.0,0.0,0.0,0.0,-653719.0,206,1,7,2023,0,0,0,0,UNIT_ERROR,1.039014
2023-07-26,105148561.0,105148561.0,98.7,88322040.0,15004111.0,948705.0,0.0,0.0,0.0,0.0,873705.0,207,2,7,2023,0,0,0,0,FLATLINE,1.039083
2023-07-27,105148561.0,104139476.0,100.1,88327858.0,14661513.0,1675984.0,0.0,0.0,0.0,0.0,-525878.0,208,3,7,2023,0,0,0,0,FLATLINE,1.039151
2023-07-28,105148561.0,102834773.0,95.5,88333676.0,14320507.0,29873.0,0.0,0.0,0.0,0.0,150717.0,209,4,7,2023,0,0,0,0,FLATLINE,1.03922
2023-07-29,105148561.0,108410997.0,100.0,88339493.0,13981257.0,1580290.0,0.0,0.0,0.0,3533580.0,976376.0,210,5,7,2023,0,0,0,1,FLATLINE,1.039288
2023-07-30,105859850.0,105859850.0,93.4,88345311.0,13643919.0,949776.0,0.0,0.0,0.0,3533812.0,-612969.0,211,6,7,2023,0,0,0,1,CLEAN,1.039357
2023-07-31,108207054.0,108207054.0,104.6,88351129.0,13308641.0,5226583.0,0.0,0.0,0.0,0.0,1320701.0,212,0,7,2023,0,0,0,0,CLEAN,1.039425
2023-08-01,104903311.0,104903311.0,104.3,88356947.0,12975564.0,4887802.0,0.0,0.0,0.0,0.0,-1317002.0,213,1,8,2023,0,0,0,0,CLEAN,1.039493
2023-08-02,102169219.0,102169219.0,98.3,88362765.0,12644818.0,771169.0,0.0,0.0,0.0,0.0,390466.0,214,2,8,2023,0,0,0,0,CLEAN,1.039562
2023-08-03,104017199.0,104017199.0,100.8,88368583.0,12316530.0,2109100.0,0.0,0.0,0.0,0.0,1222985.0,215,3,8,2023,0,0,0,0,CLEAN,1.03963
2023-08-04,101929954.0,101929954.0,89.8,88374401.0,11990815.0,689782.0,0.0,0.0,0.0,0.0,874956.0,216,4,8,2023,0,0,0,0,CLEAN,1.039699
2023-08-05,107169238.0,107169238.0,94.8,88380219.0,11667781.0,1045392.0,0.0,0.0,0.0,3535209.0,2540637.0,217,5,8,2023,0,0,0,1,CLEAN,1.039767
2023-08-06,102990884.0,102990884.0,98.2,88386037.0,11347528.0,734039.0,0.0,0.0,0.0,3535441.0,-1012161.0,218,6,8,2023,0,0,0,1,CLEAN,1.039836
2023-08-07,97595498.0,97595498.0,95.1,88391855.0,11030147.0,2079.0,0.0,0.0,0.0,0.0,-1828583.0,219,0,8,2023,0,0,0,0,CLEAN,1.039904
2023-08-08,100927144.0,100927144.0,102.3,88397673.0,10715723.0,3132202.0,0.0,0.0,0.0,0.0,-1318454.0,220,1,8,2023,0,0,0,0,CLEAN,1.039973
2023-08-09,107858112.0,107858112.0,107.4,88403491.0,10404329.0,8174510.0,0.0,0.0,0.0,0.0,875781.0,221,2,8,2023,0,0,0,0,CLEAN,1.040041
2023-08-10,100200834.0,100200834.0,94.6,88409309.0,10096034.0,1035176.0,0.0,0.0,0.0,0.0,660315.0,222,3,8,2023,0,0,0,0,CLEAN,1.04011
2023-08-11,98421928.0,98421928.0,95.9,88415127.0,9790895.0,80292.0,0.0,0.0,0.0,0.0,135616.0,223,4,8,2023,0,0,0,0,CLEAN,1.040178
2023-08-12,101666726.0,101666726.0,100.2,88420945.0,9488962.0,1709375.0,0.0,0.0,0.0,3536838.0,-1489394.0,224,5,8,2023,0,0,0,1,CLEAN,1.040246
2023-08-13,108386370.0,108386370.0,105.6,88426762.0,9190278.0,6215085.0,0.0,0.0,0.0,3537070.0,1017174.0,225,6,8,2023,0,0,0,1,CLEAN,1.040315
2023-08-14,96707742.0,96707742.0,94.2,88432580.0,8894876.0,1004843.0,0.0,0.0,0.0,0.0,-1624557.0,226,0,8,2023,0,0,0,0,CLEAN,1.040383
2023-08-15,100178851.0,100178851.0,100.0,88438398.0,8602783.0,1600235.0,0.0,0.0,0.0,0.0,1537435.0,227,1,8,2023,0,0,0,0,CLEAN,1.040452
2023-08-16,107369507.0,107369507.0,106.2,88444216.0,8314016.0,6820416.0,0.0,0.0,0.0,0.0,3790859.0,228,2,8,2023,0,0,0,0,CLEAN,1.04052
2023-08-17,97825841.0,97825841.0,92.2,88450034.0,8028584.0,861033.0,0.0,0.0,0.0,0.0,486189.0,229,3,8,2023,0,0,0,0,CLEAN,1.040589
2023-08-18,103593960.0,103593960.0,93.5,88455852.0,7746490.0,956754.0,5661175.0,0.0,0.0,0.0,773690.0,230,4,8,2023,1,0,0,0,CLEAN,1.040657
2023-08-19,109685972.0,109685972.0,96.8,88461670.0,7467727.0,256696.0,10615400.0,0.0,0.0,3538467.0,-653988.0,231,5,8,2023,1,0,0,1,CLEAN,1.040726
2023-08-20,111086202.0,111086202.0,96.3,88467488.0,7192282.0,135109.0,14154798.0,0.0,0.0,3538700.0,-2402175.0,232,6,8,2023,1,0,0,1,CLEAN,1.040794
2023-08-21,111272391.0,111272391.0,101.4,88473306.0,6920133.0,2523091.0,14155729.0,0.0,0.0,0.0,-799869.0,233,0,8,2023,1,0,0,0,CLEAN,1.040862
2023-08-22,108896563.0,108896563.0,99.0,88479124.0,6651252.0,1060003.0,14156660.0,0.0,0.0,0.0,-1450476.0,234,1,8,2023,1,0,0,0,CLEAN,1.040931
2023-08-23,107866470.0,107866470.0,90.7,88484942.0,6385603.0,758906.0,14157591.0,0.0,0.0,0.0,-1920572.0,235,2,8,2023,1,0,0,0,CLEAN,1.040999
2023-08-24,112485692.0,112485692.0,99.7,88490760.0,6123142.0,1427074.0,14158522.0,0.0,0.0,0.0,2286194.0,236,3,8,2023,1,0,0,0,CLEAN,1.041068
2023-08-25,108883720.0,108883720.0,95.1,88496578.0,5863819.0,1659.0,14159452.0,0.0,0.0,0.0,362211.0,237,4,8,2023,1,0,0,0,CLEAN,1.041136
2023-08-26,111946451.0,111946451.0,102.3,88502396.0,5607577.0,3172046.0,10620287.0,0.0,0.0,3540096.0,504049.0,238,5,8,2023,1,0,0,1,CLEAN,1.041205
2023-08-27,103681950.0,103681950.0,94.5,88508214.0,5354352.0,1024795.0,5664526.0,0.0,0.0,3540329.0,-410265.0,239,6,8,2023,1,0,0,1,CLEAN,1.041273
2023-08-28,94394562.0,94394562.0,94.2,88514031.0,5104075.0,1005979.0,0.0,0.0,0.0,0.0,-229523.0,240,0,8,2023,0,0,0,0,CLEAN,1.041342
2023-08-29,95580679.0,95580679.0,98.7,88519849.0,4856667.0,923434.0,0.0,0.0,0.0,0.0,1280728.0,241,1,8,2023,0,0,0,0,CLEAN,1.04141
2023-08-30,94328190.0,94328190.0,99.3,88525667.0,4612047.0,1233416.0,0.0,0.0,0.0,0.0,-42940.0,242,2,8,2023,0,0,0,0,CLEAN,1.041478
2023-08-31,94174656.0,94174656.0,97.8,88531485.0,4370126.0,568297.0,0.0,0.0,0.0,0.0,704747.0,243,3,8,2023,0,0,0,0,CLEAN,1.041547
2023-09-01,93064721.0,93064721.0,89.3,88537303.0,4130810.0,656913.0,0.0,0.0,0.0,0.0,-260305.0,244,4,9,2023,0,0,0,0,CLEAN,1.041615
2023-09-02,96130095.0,96130095.0,97.9,88543121.0,3893999.0,605680.0,0.0,0.0,0.0,3541725.0,-454429.0,245,5,9,2023,0,0,0,1,CLEAN,1.041684
2023-09-03,94686236.0,94686236.0,91.4,88548939.0,3659588.0,804462.0,0.0,0.0,0.0,3541958.0,-1868711.0,246,6,9,2023,0,0,0,1,CLEAN,1.041752
2023-09-04,96555945.0,96555945.0,96.2,88554757.0,3427467.0,116427.0,0.0,0.0,7084381.0,0.0,-2627086.0,247,0,9,2023,0,0,1,0,CLEAN,1.041821
2023-09-05,92066171.0,92066171.0,89.3,88560575.0,3197522.0,655535.0,0.0,0.0,0.0,0.0,-347461.0,248,1,9,2023,0,0,0,0,CLEAN,1.041889
2023-09-06,91784516.0,91784516.0,96.5,88566393.0,2969632.0,173436.0,0.0,0.0,0.0,0.0,75056.0,249,2,9,2023,0,0,0,0,CLEAN,1.041958
2023-09-07,90397669.0,90397669.0,91.2,88572211.0,2743676.0,790513.0,0.0,0.0,0.0,0.0,-1708731.0,250,3,9,2023,0,0,0,0,CLEAN,1.042026
2023-09-08,91686937.0,91686937.0,89.0,88578029.0,2519525.0,635189.0,0.0,0.0,0.0,0.0,-45806.0,251,4,9,2023,0,0,0,0,CLEAN,1.042094
2023-09-09,94715646.0,94715646.0,96.7,88583847.0,2297049.0,219973.0,0.0,0.0,0.0,3543354.0,71424.0,252,5,9,2023,0,0,0,1,CLEAN,1.042163
2023-09-10,92370139.0,92370139.0,94.5,88589665.0,2076112.0,1025776.0,0.0,0.0,0.0,3543587.0,-2865000.0,253,6,9,2023,0,0,0,1,CLEAN,1.042231
2023-09-11,89998087.0,89998087.0,90.8,88595483.0,1856577.0,762166.0,0.0,0.0,0.0,0.0,-1216139.0,254,0,9,2023,0,0,0,0,CLEAN,1.0423
2023-09-12,91720957.0,91720957.0,98.7,88601300.0,1638304.0,940091.0,0.0,0.0,0.0,0.0,541262.0,255,1,9,2023,0,0,0,0,CLEAN,1.042368
2023-09-13,91311458.0,91311458.0,90.8,88607118.0,1421149.0,768748.0,0.0,0.0,0.0,0.0,514442.0,256,2,9,2023,0,0,0,0,CLEAN,1.042437
2023-09-14,89165803.0,89165803.0,92.4,88612936.0,1204967.0,881357.0,0.0,0.0,0.0,0.0,-1533458.0,257,3,9,2023,0,0,0,0,CLEAN,1.042505
2023-09-15,90745985.0,90745985.0,93.1,88618754.0,989610.0,926999.0,0.0,0.0,0.0,0.0,210622.0,258,4,9,2023,0,0,0,0,CLEAN,1.042574
2023-09-16,94957080.0,94957080.0,89.2,88624572.0,774929.0,653440.0,0.0,0.0,0.0,3544983.0,1359156.0,259,5,9,2023,0,0,0,1,CLEAN,1.042642
2023-09-17,94710646.0,94710646.0,93.3,88630390.0,560774.0,941182.0,0.0,0.0,0.0,3545216.0,1033084.0,260,6,9,2023,0,0,0,1,CLEAN,1.04271
2023-09-18,89491087.0,89491087.0,88.9,88636208.0,346992.0,634573.0,0.0,0.0,0.0,0.0,-126687.0,261,0,9,2023,0,0,0,0,CLEAN,1.042779
2023-09-19,88800586.0,88800586.0,89.1,88642026.0,133431.0,647364.0,0.0,0.0,0.0,0.0,-622236.0,262,1,9,2023,0,0,0,0,CLEAN,1.042847
2023-09-20,87806845.0,87806845.0,95.9,88647844.0,-80062.0,75913.0,0.0,0.0,0.0,0.0,-836850.0,263,2,9,2023,0,0,0,0,CLEAN,1.042916
2023-09-21,89407293.0,89407293.0,86.0,88653662.0,-293640.0,425162.0,0.0,0.0,0.0,0.0,622109.0,264,3,9,2023,0,0,0,0,CLEAN,1.042984
2023-09-22,88425300.0,88425300.0,80.2,88659480.0,-507457.0,13810.0,0.0,0.0,0.0,0.0,259467.0,265,4,9,2023,0,0,0,0,CLEAN,1.043053
2023-09-23,92412342.0,92412342.0,96.0,88665298.0,-721667.0,85005.0,0.0,0.0,0.0,3546612.0,837094.0,266,5,9,2023,0,0,0,1,CLEAN,1.043121
2023-09-24,92741757.0,92741757.0,99.4,88671116.0,-936420.0,1284815.0,0.0,0.0,0.0,3546845.0,175401.0,267,6,9,2023,0,0,0,1,CLEAN,1.04319
2023-09-25,89130707.0,89130707.0,87.3,88676934.0,-1151868.0,516560.0,0.0,0.0,0.0,0.0,1089082.0,268,0,9,2023,0,0,0,0,CLEAN,1.043258
2023-09-26,87499812.0,87499812.0,80.8,88682752.0,-1368162.0,59392.0,0.0,0.0,0.0,0.0,125831.0,269,1,9,2023,0,0,0,0,CLEAN,1.043326
2023-09-27,88645261.0,88645261.0,87.0,88688569.0,-1585450.0,498248.0,0.0,0.0,0.0,0.0,1043894.0,270,2,9,2023,0,0,0,0,CLEAN,1.043395
2023-09-28,88531363.0,88531363.0,86.8,88694387.0,-1803878.0,482297.0,0.0,0.0,0.0,0.0,1158556.0,271,3,9,2023,0,0,0,0,CLEAN,1.043463
2023-09-29,86092817.0,86092817.0,86.9,88700205.0,-2023591.0,486627.0,0.0,0.0,0.0,0.0,-1070425.0,272,4,9,2023,0,0,0,0,CLEAN,1.043532
2023-09-30,87804950.0,87804950.0,82.8,88706023.0,-2244730.0,201315.0,0.0,0.0,0.0,3548241.0,-2405899.0,273,5,9,2023,0,0,0,1,CLEAN,1.0436
2023-10-01,92505295.0,92505295.0,89.3,88711841.0,-2467436.0,658525.0,0.0,0.0,0.0,3548474.0,2053891.0,274,6,10,2023,0,0,0,1,CLEAN,1.043669
2023-10-02,86986718.0,86986718.0,88.7,88717659.0,-2691843.0,619349.0,0.0,0.0,0.0,0.0,341552.0,275,0,10,2023,0,0,0,0,CLEAN,1.043737
2023-10-03,83546061.0,83546061.0,80.3,88723477.0,-2918086.0,22397.0,0.0,0.0,0.0,0.0,-2281727.0,276,1,10,2023,0,0,0,0,CLEAN,1.043806
2023-10-04,85254183.0,85254183.0,88.8,88729295.0,-3146292.0,621230.0,0.0,0.0,0.0,0.0,-950051.0,277,2,10,2023,0,0,0,0,CLEAN,1.043874
2023-10-05,87367278.0,87367278.0,93.8,88735113.0,-3376589.0,981369.0,0.0,0.0,0.0,0.0,1027385.0,278,3,10,2023,0,0,0,0,CLEAN,1.043943
2023-10-06,85182454.0,85182454.0,86.0,88740931.0,-3609097.0,422901.0,0.0,0.0,0.0,0.0,-372282.0,279,4,10,2023,0,0,0,0,CLEAN,1.044011
2023-10-07,88024625.0,88024625.0,83.6,88746749.0,-3843932.0,253595.0,0.0,0.0,0.0,3549870.0,-681657.0,280,5,10,2023,0,0,0,1,CLEAN,1.044079
2023-10-08,90370570.0,90370570.0,84.0,88752567.0,-4081208.0,284131.0,0.0,0.0,0.0,3550103.0,1864978.0,281,6,10,2023,0,0,0,1,CLEAN,1.044148
